action_type,combined_shot_type,game_event_id,game_id,lat,loc_x,loc_y,lon,minutes_remaining,period,playoffs,season,seconds_remaining,shot_distance,shot_made_flag,shot_type,shot_zone_area,shot_zone_basic,shot_zone_range,game_date,matchup,opponent,shot_id
19,4,81,20000168,34.0443,0,0,-118.2698,2,1,0,14,20,0,0.0,1,4,4,1,1355,37,8,240
42,1,84,20000168,34.0443,0,0,-118.2698,2,1,0,14,8,0,1.0,1,4,4,1,1355,37,8,241
35,3,87,20000168,33.8183,142,226,-118.1278,1,1,0,14,43,26,1.0,2,1,5,5,1355,37,8,242
46,1,121,20000168,34.0443,0,0,-118.2698,10,2,0,14,17,0,1.0,1,4,4,1,1355,37,8,243
35,3,134,20000168,33.8733,-63,171,-118.3328,9,2,0,14,16,18,1.0,1,6,2,3,1355,37,8,244
46,1,192,20000168,34.0443,0,0,-118.2698,3,2,0,14,34,0,1.0,1,4,4,1,1355,37,8,245
35,3,202,20000168,33.8693,64,175,-118.2058,2,2,0,14,30,18,1.0,1,1,2,3,1355,37,8,246
34,1,241,20000168,34.0443,0,0,-118.2698,9,3,0,14,52,0,1.0,1,4,4,1,1355,37,8,247
7,4,246,20000168,34.0443,0,0,-118.2698,9,3,0,14,12,0,1.0,1,4,4,1,1355,37,8,248
35,3,271,20000168,33.8083,115,236,-118.1548,6,3,0,14,31,26,1.0,2,1,5,5,1355,37,8,249
21,1,273,20000168,34.0443,0,0,-118.2698,6,3,0,14,9,0,0.0,1,4,4,1,1355,37,8,250
28,3,288,20000168,34.0373,163,7,-118.1068,5,3,0,14,20,16,0.0,1,5,2,3,1355,37,8,251
19,4,331,20000168,34.0443,0,0,-118.2698,2,3,0,14,6,0,0.0,1,4,4,1,1355,37,8,252
7,4,333,20000168,34.0443,0,0,-118.2698,2,3,0,14,0,0,1.0,1,4,4,1,1355,37,8,253
19,4,342,20000168,34.0443,0,0,-118.2698,1,3,0,14,26,0,1.0,1,4,4,1,1355,37,8,254
35,3,8,20000180,34.0043,64,40,-118.2058,10,1,0,14,33,7,0.0,1,4,7,1,1138,58,27,255
39,3,45,20000180,34.0463,-105,-2,-118.3748,7,1,0,14,33,10,1.0,1,3,2,4,1138,58,27,256
35,3,56,20000180,33.8903,106,154,-118.1638,6,1,0,14,22,18,,1,1,2,3,1138,58,27,257
27,4,60,20000180,34.0443,0,0,-118.2698,5,1,0,14,52,0,1.0,1,4,4,1,1138,58,27,258
35,3,83,20000180,33.9493,64,95,-118.2058,3,1,0,14,56,11,1.0,1,5,7,4,1138,58,27,259
35,3,86,20000180,33.8903,106,154,-118.1638,3,1,0,14,25,18,,1,1,2,3,1138,58,27,260
35,3,107,20000180,34.0423,-132,2,-118.4018,1,1,0,14,4,13,1.0,1,3,2,4,1138,58,27,261
35,3,242,20000180,34.0273,73,17,-118.1968,10,3,0,14,53,7,0.0,1,4,7,1,1138,58,27,262
21,1,252,20000180,34.0443,0,0,-118.2698,9,3,0,14,45,0,1.0,1,4,4,1,1138,58,27,263
35,3,256,20000180,33.9073,115,137,-118.1548,9,3,0,14,18,17,,1,1,2,3,1138,58,27,264
35,3,276,20000180,33.8903,-132,154,-118.4018,6,3,0,14,24,20,0.0,1,6,2,3,1138,58,27,265
19,4,279,20000180,34.0443,0,0,-118.2698,5,3,0,14,58,0,1.0,1,4,4,1,1138,58,27,266
28,3,308,20000180,34.0633,-141,-19,-118.4108,3,3,0,14,12,14,,1,3,2,4,1138,58,27,267
35,3,315,20000180,34.0213,235,23,-118.0348,2,3,0,14,42,23,0.0,2,5,1,5,1138,58,27,268
35,3,346,20000180,33.8693,28,175,-118.2418,0,3,0,14,21,17,1.0,1,4,2,3,1138,58,27,269
35,3,356,20000180,33.8733,184,171,-118.0858,11,4,0,14,38,25,1.0,2,1,5,5,1138,58,27,270
39,3,373,20000180,33.9833,127,61,-118.1428,9,4,0,14,50,14,0.0,1,5,2,4,1138,58,27,271
28,3,377,20000180,33.9553,28,89,-118.2418,9,4,0,14,36,9,1.0,1,4,7,4,1138,58,27,272
35,3,395,20000180,33.8313,-84,213,-118.3538,7,4,0,14,30,22,1.0,1,6,2,3,1138,58,27,273
39,3,418,20000180,33.9003,-119,144,-118.3888,5,4,0,14,24,18,1.0,1,6,2,3,1138,58,27,274
39,3,14,20000198,33.9343,0,110,-118.2698,10,1,0,14,25,11,0.0,1,4,7,4,1055,65,3,275
7,4,47,20000198,34.0443,0,0,-118.2698,7,1,0,14,14,0,1.0,1,4,4,1,1055,65,3,276
35,3,52,20000198,33.9643,127,80,-118.1428,6,1,0,14,17,15,0.0,1,5,2,4,1055,65,3,277
35,3,57,20000198,33.8253,-143,219,-118.4128,5,1,0,14,44,26,1.0,2,6,5,5,1055,65,3,278
46,1,62,20000198,34.0443,0,0,-118.2698,5,1,0,14,17,0,,1,4,4,1,1055,65,3,279
35,3,155,20000198,33.9033,77,141,-118.1928,7,2,0,14,18,16,1.0,1,1,2,3,1055,65,3,280
39,3,161,20000198,33.9743,-6,70,-118.2758,6,2,0,14,35,7,1.0,1,4,7,1,1055,65,3,281
35,3,207,20000198,33.9033,98,141,-118.1718,2,2,0,14,38,17,,1,1,2,3,1055,65,3,282
7,4,215,20000198,34.0443,0,0,-118.2698,2,2,0,14,8,0,1.0,1,4,4,1,1055,65,3,283
19,4,218,20000198,34.0443,0,0,-118.2698,1,2,0,14,39,0,1.0,1,4,4,1,1055,65,3,284
35,3,228,20000198,33.8293,144,215,-118.1258,0,2,0,14,36,25,1.0,2,1,5,5,1055,65,3,285
35,3,255,20000198,33.8673,-63,177,-118.3328,11,3,0,14,24,18,0.0,1,6,2,3,1055,65,3,286
35,3,287,20000198,33.7853,100,259,-118.1698,7,3,0,14,20,27,0.0,2,1,5,5,1055,65,3,287
28,3,309,20000198,33.9663,-48,78,-118.3178,4,3,0,14,53,9,1.0,1,3,7,4,1055,65,3,288
35,3,315,20000198,33.8463,153,198,-118.1168,3,3,0,14,42,25,0.0,2,1,5,5,1055,65,3,289
16,4,325,20000198,34.0233,-56,21,-118.3258,2,3,0,14,15,5,1.0,1,4,7,1,1055,65,3,290
7,4,343,20000198,34.0443,0,0,-118.2698,0,3,0,14,54,0,0.0,1,4,4,1,1055,65,3,291
35,3,370,20000198,34.0333,201,11,-118.0688,11,4,0,14,7,20,1.0,1,5,2,3,1055,65,3,292
35,3,374,20000198,33.9283,51,116,-118.2188,10,4,0,14,39,12,,1,4,7,4,1055,65,3,293
35,3,15,20000206,34.0103,243,34,-118.0268,9,1,0,14,42,24,1.0,2,5,1,5,231,51,7,294
35,3,79,20000206,33.8123,123,232,-118.1468,5,1,0,14,0,26,1.0,2,1,5,5,231,51,7,295
35,3,91,20000206,33.9073,-157,137,-118.4268,3,1,0,14,30,20,1.0,1,6,2,3,231,51,7,296
35,3,135,20000206,33.9343,138,110,-118.1318,11,2,0,14,8,17,0.0,1,1,2,3,231,51,7,297
35,3,166,20000206,33.9073,102,137,-118.1678,8,2,0,14,40,17,0.0,1,1,2,3,231,51,7,298
39,3,171,20000206,33.9383,-65,106,-118.3348,8,2,0,14,11,12,,1,3,7,4,231,51,7,299
28,3,203,20000206,33.9383,-115,106,-118.3848,6,2,0,14,11,15,,1,3,2,4,231,51,7,300
39,3,205,20000206,33.9893,-86,55,-118.3558,5,2,0,14,47,10,,1,3,2,4,231,51,7,301
35,3,223,20000206,34.0273,186,17,-118.0838,3,2,0,14,47,18,0.0,1,5,2,3,231,51,7,302
7,4,235,20000206,34.0443,0,0,-118.2698,2,2,0,14,54,0,1.0,1,4,4,1,231,51,7,303
42,1,307,20000206,34.0443,0,0,-118.2698,8,3,0,14,22,0,1.0,1,4,4,1,231,51,7,304
35,3,320,20000206,33.7993,142,245,-118.1278,7,3,0,14,22,28,0.0,2,1,5,5,231,51,7,305
35,3,323,20000206,33.9743,-33,70,-118.3028,6,3,0,14,52,7,0.0,1,4,7,1,231,51,7,306
35,3,325,20000206,34.0023,-12,42,-118.2818,6,3,0,14,48,4,0.0,1,4,7,1,231,51,7,307
35,3,348,20000206,33.9403,121,104,-118.1488,4,3,0,14,58,15,0.0,1,5,2,4,231,51,7,308
7,4,358,20000206,34.0443,0,0,-118.2698,4,3,0,14,3,0,1.0,1,4,4,1,231,51,7,309
35,3,367,20000206,33.8813,79,163,-118.1908,3,3,0,14,18,18,0.0,1,1,2,3,231,51,7,310
35,3,371,20000206,34.0443,-94,0,-118.3638,2,3,0,14,57,9,0.0,1,3,2,4,231,51,7,311
39,3,374,20000206,33.9093,-124,135,-118.3938,2,3,0,14,19,18,1.0,1,6,2,3,231,51,7,312
11,1,385,20000206,34.0443,0,0,-118.2698,1,3,0,14,15,0,0.0,1,4,4,1,231,51,7,313
35,3,410,20000206,33.6353,108,409,-118.1618,0,3,0,14,0,42,0.0,2,2,5,2,231,51,7,314
35,3,421,20000206,33.9093,-67,135,-118.3368,10,4,0,14,32,15,0.0,1,4,7,4,231,51,7,315
35,3,429,20000206,33.8203,-160,224,-118.4298,10,4,0,14,6,27,1.0,2,6,5,5,231,51,7,316
35,3,439,20000206,33.8273,-117,217,-118.3868,9,4,0,14,23,24,,2,6,5,5,231,51,7,317
35,3,11,20000222,34.0353,-134,9,-118.4038,10,1,0,14,59,13,1.0,1,3,2,4,1202,59,17,318
35,3,40,20000222,34.0293,-122,15,-118.3918,8,1,0,14,37,12,0.0,1,3,2,4,1202,59,17,319
35,3,50,20000222,33.9283,-101,116,-118.3708,7,1,0,14,10,15,0.0,1,3,2,4,1202,59,17,320
39,3,109,20000222,34.0253,-29,19,-118.2988,0,1,0,14,48,3,1.0,1,4,4,1,1202,59,17,321
35,3,111,20000222,33.7993,-50,245,-118.3198,0,1,0,14,24,25,0.0,2,4,5,5,1202,59,17,322
35,3,115,20000222,33.5783,-150,466,-118.4198,0,1,0,14,0,48,0.0,2,2,3,2,1202,59,17,323
19,4,123,20000222,34.0313,-29,13,-118.2988,11,2,0,14,48,3,0.0,1,4,4,1,1202,59,17,324
35,3,151,20000222,34.0253,-35,19,-118.3048,9,2,0,14,0,3,0.0,1,4,4,1,1202,59,17,325
35,3,220,20000222,34.0253,-35,19,-118.3048,1,2,0,14,54,3,0.0,1,4,4,1,1202,59,17,326
35,3,243,20000222,33.8603,167,184,-118.1028,0,2,0,14,28,24,,2,1,5,5,1202,59,17,327
35,3,254,20000222,34.0253,129,19,-118.1408,10,3,0,14,59,13,,1,5,2,4,1202,59,17,328
42,1,267,20000222,34.0443,0,0,-118.2698,9,3,0,14,37,0,1.0,1,4,4,1,1202,59,17,329
35,3,272,20000222,33.8373,167,207,-118.1028,9,3,0,14,6,26,0.0,2,1,5,5,1202,59,17,330
42,1,294,20000222,34.0443,0,0,-118.2698,7,3,0,14,2,0,1.0,1,4,4,1,1202,59,17,331
35,3,335,20000222,33.8673,60,177,-118.2098,3,3,0,14,45,18,1.0,1,1,2,3,1202,59,17,332
7,4,358,20000222,34.0443,0,0,-118.2698,1,3,0,14,28,0,1.0,1,4,4,1,1202,59,17,333
35,3,24,20000230,33.7913,-86,253,-118.3558,9,1,0,14,34,26,0.0,2,6,5,5,1265,44,2,334
19,4,36,20000230,34.0443,0,0,-118.2698,8,1,0,14,14,0,,1,4,4,1,1265,44,2,335
35,3,46,20000230,33.9763,172,68,-118.0978,7,1,0,14,28,18,1.0,1,5,2,3,1265,44,2,336
35,3,54,20000230,34.0163,-50,28,-118.3198,6,1,0,14,35,5,0.0,1,4,7,1,1265,44,2,337
35,3,61,20000230,33.8793,-86,165,-118.3558,5,1,0,14,30,18,1.0,1,6,2,3,1265,44,2,338
35,3,67,20000230,34.0163,-79,28,-118.3488,4,1,0,14,50,8,0.0,1,3,7,4,1265,44,2,339
34,1,75,20000230,34.0443,0,0,-118.2698,4,1,0,14,4,0,1.0,1,4,4,1,1265,44,2,340
35,3,86,20000230,33.9003,18,144,-118.2518,2,1,0,14,33,14,0.0,1,4,2,4,1265,44,2,341
35,3,96,20000230,33.9893,123,55,-118.1468,2,1,0,14,0,13,0.0,1,5,2,4,1265,44,2,342
7,4,112,20000230,34.0443,0,0,-118.2698,0,1,0,14,7,0,0.0,1,4,4,1,1265,44,2,343
35,3,193,20000230,34.0593,-170,-15,-118.4398,4,2,0,14,40,17,0.0,1,3,2,3,1265,44,2,344
39,3,197,20000230,33.9283,159,116,-118.1108,4,2,0,14,14,19,1.0,1,1,2,3,1265,44,2,345
39,3,208,20000230,33.9893,-16,55,-118.2858,3,2,0,14,14,5,,1,4,7,1,1265,44,2,346
35,3,259,20000230,33.8963,32,148,-118.2378,11,3,0,14,35,15,1.0,1,4,2,4,1265,44,2,347
35,3,267,20000230,33.9763,26,68,-118.2438,10,3,0,14,15,7,,1,4,7,1,1265,44,2,348
35,3,278,20000230,33.8463,5,198,-118.2648,9,3,0,14,10,19,0.0,1,4,2,3,1265,44,2,349
35,3,297,20000230,33.7973,-149,247,-118.4188,6,3,0,14,27,28,0.0,2,6,5,5,1265,44,2,350
7,4,300,20000230,34.0443,0,0,-118.2698,5,3,0,14,59,0,1.0,1,4,4,1,1265,44,2,351
35,3,310,20000230,33.9113,-79,133,-118.3488,4,3,0,14,41,15,1.0,1,3,7,4,1265,44,2,352
35,3,332,20000230,34.0043,-23,40,-118.2928,3,3,0,14,8,4,0.0,1,4,7,1,1265,44,2,353
35,3,370,20000230,33.8903,66,154,-118.2038,0,3,0,14,37,16,1.0,1,1,2,3,1265,44,2,354
35,3,372,20000230,33.7873,-86,257,-118.3558,0,3,0,14,0,27,1.0,2,6,5,5,1265,44,2,355
35,3,376,20000230,33.8463,75,198,-118.1948,11,4,0,14,42,21,0.0,1,1,2,3,1265,44,2,356
42,1,386,20000230,34.0443,0,0,-118.2698,11,4,0,14,0,0,1.0,1,4,4,1,1265,44,2,357
35,3,401,20000230,33.9763,-58,68,-118.3278,9,4,0,14,42,8,1.0,1,3,7,4,1265,44,2,358
35,3,404,20000230,33.9833,60,61,-118.2098,9,4,0,14,7,8,1.0,1,5,7,4,1265,44,2,359
35,3,416,20000230,33.7913,117,253,-118.1528,7,4,0,14,34,27,1.0,2,1,5,5,1265,44,2,360
35,3,421,20000230,34.0273,-50,17,-118.3198,6,4,0,14,49,5,0.0,1,4,7,1,1265,44,2,361
42,1,425,20000230,34.0443,0,0,-118.2698,6,4,0,14,38,0,1.0,1,4,4,1,1265,44,2,362
35,3,444,20000230,33.8353,18,209,-118.2518,4,4,0,14,0,20,0.0,1,4,2,3,1265,44,2,363
35,3,477,20000230,33.8843,-136,160,-118.4058,0,4,0,14,51,20,1.0,1,6,2,3,1265,44,2,364
35,3,4,20000246,33.8633,-16,181,-118.2858,11,1,0,14,18,18,,1,4,2,3,973,26,5,365
35,3,10,20000246,33.9173,60,127,-118.2098,10,1,0,14,26,14,1.0,1,4,7,4,973,26,5,366
39,3,19,20000246,33.9113,87,133,-118.1828,9,1,0,14,11,15,0.0,1,5,2,4,973,26,5,367
39,3,28,20000246,33.9623,39,82,-118.2308,8,1,0,14,34,9,1.0,1,4,7,4,973,26,5,368
35,3,45,20000246,34.0423,-149,2,-118.4188,6,1,0,14,46,14,0.0,1,3,2,4,973,26,5,369
35,3,55,20000246,33.8013,110,243,-118.1598,5,1,0,14,26,26,1.0,2,1,5,5,973,26,5,370
35,3,95,20000246,34.0313,110,13,-118.1598,1,1,0,14,29,11,1.0,1,5,2,4,973,26,5,371
35,3,135,20000246,33.9623,11,82,-118.2588,8,2,0,14,57,8,0.0,1,4,7,4,973,26,5,372
35,3,137,20000246,33.9893,-16,55,-118.2858,8,2,0,14,53,5,0.0,1,4,7,1,973,26,5,373
35,3,139,20000246,34.0423,237,2,-118.0328,8,2,0,14,48,23,0.0,2,5,1,5,973,26,5,374
35,3,178,20000246,33.8463,11,198,-118.2588,5,2,0,14,18,19,0.0,1,4,2,3,973,26,5,375
35,3,199,20000246,33.9173,-185,127,-118.4548,1,2,0,14,49,22,1.0,1,3,2,3,973,26,5,376
34,1,206,20000246,34.0443,0,0,-118.2698,1,2,0,14,10,0,0.0,1,4,4,1,973,26,5,377
35,3,221,20000246,33.9553,11,89,-118.2588,0,2,0,14,25,8,1.0,1,4,7,4,973,26,5,378
35,3,230,20000246,33.8843,18,160,-118.2518,0,2,0,14,0,16,0.0,1,4,2,3,973,26,5,379
42,1,245,20000246,34.0443,0,0,-118.2698,10,3,0,14,32,0,1.0,1,4,4,1,973,26,5,380
35,3,278,20000246,33.7593,-98,285,-118.3678,6,3,0,14,17,30,0.0,2,6,5,5,973,26,5,381
35,3,290,20000246,33.9993,-157,45,-118.4268,5,3,0,14,12,16,1.0,1,3,2,3,973,26,5,382
35,3,297,20000246,33.8583,-92,186,-118.3618,4,3,0,14,5,20,1.0,1,6,2,3,973,26,5,383
35,3,304,20000246,34.0163,-149,28,-118.4188,3,3,0,14,25,15,0.0,1,3,2,4,973,26,5,384
39,3,308,20000246,34.0163,75,28,-118.1948,3,3,0,14,3,8,1.0,1,5,7,4,973,26,5,385
35,3,336,20000246,34.0313,138,13,-118.1318,0,3,0,14,17,13,0.0,1,5,2,4,973,26,5,386
29,5,348,20000246,34.0443,0,0,-118.2698,0,3,0,14,0,0,1.0,1,4,4,1,973,26,5,387
7,4,375,20000246,34.0443,0,0,-118.2698,8,4,0,14,35,0,1.0,1,4,4,1,973,26,5,388
39,3,391,20000246,33.9343,-115,110,-118.3848,7,4,0,14,31,15,1.0,1,3,2,4,973,26,5,389
7,4,428,20000246,34.0443,0,0,-118.2698,4,4,0,14,16,0,,1,4,4,1,973,26,5,390
7,4,466,20000246,34.0443,0,0,-118.2698,1,4,0,14,14,0,,1,4,4,1,973,26,5,391
39,3,473,20000246,34.0333,-73,11,-118.3428,0,4,0,14,41,7,,1,4,7,1,973,26,5,392
42,1,20,20000258,34.0443,0,0,-118.2698,9,1,0,14,57,0,1.0,1,4,4,1,772,31,30,393
39,3,46,20000258,33.8793,-65,165,-118.3348,7,1,0,14,27,17,1.0,1,6,2,3,772,31,30,394
39,3,50,20000258,33.9113,81,133,-118.1888,6,1,0,14,48,15,1.0,1,5,2,4,772,31,30,395
35,3,78,20000258,33.9343,138,110,-118.1318,3,1,0,14,33,17,0.0,1,1,2,3,772,31,30,396
35,3,99,20000258,33.7973,117,247,-118.1528,1,1,0,14,27,27,,2,1,5,5,772,31,30,397
35,3,119,20000258,33.6503,231,394,-118.0388,0,1,0,14,0,45,0.0,2,1,5,5,772,31,30,398
35,3,125,20000258,33.8393,5,205,-118.2648,11,2,0,14,21,20,0.0,1,4,2,3,772,31,30,399
35,3,133,20000258,33.8963,-44,148,-118.3138,10,2,0,14,41,15,0.0,1,4,2,4,772,31,30,400
7,4,147,20000258,34.0213,18,23,-118.2518,9,2,0,14,26,2,1.0,1,4,4,1,772,31,30,401
35,3,156,20000258,33.9553,123,89,-118.1468,8,2,0,14,6,15,1.0,1,5,2,4,772,31,30,402
35,3,173,20000258,33.9173,-92,127,-118.3618,5,2,0,14,48,15,0.0,1,3,2,4,772,31,30,403
7,4,180,20000258,34.0443,0,0,-118.2698,5,2,0,14,23,0,1.0,1,4,4,1,772,31,30,404
35,3,201,20000258,33.7873,32,257,-118.2378,3,2,0,14,40,25,0.0,2,4,5,5,772,31,30,405
35,3,218,20000258,33.9663,33,78,-118.2368,2,2,0,14,34,8,0.0,1,4,7,4,772,31,30,406
35,3,252,20000258,33.9803,-212,64,-118.4818,0,2,0,14,0,22,0.0,1,3,2,3,772,31,30,407
35,3,278,20000258,33.8963,123,148,-118.1468,9,3,0,14,27,19,0.0,1,1,2,3,772,31,30,408
19,4,280,20000258,34.0443,0,0,-118.2698,9,3,0,14,21,0,0.0,1,4,4,1,772,31,30,409
35,3,305,20000258,33.9073,-122,137,-118.3918,6,3,0,14,36,18,1.0,1,6,2,3,772,31,30,410
39,3,322,20000258,34.0593,123,-15,-118.1468,4,3,0,14,46,12,1.0,1,5,2,4,772,31,30,411
35,3,324,20000258,34.0593,-149,-15,-118.4188,4,3,0,14,16,14,1.0,1,3,2,4,772,31,30,412
35,3,379,20000258,34.0043,237,40,-118.0328,11,4,0,14,26,24,1.0,2,5,1,5,772,31,30,413
35,3,389,20000258,33.8843,-1,160,-118.2708,10,4,0,14,13,16,0.0,1,4,2,3,772,31,30,414
35,3,422,20000258,34.0593,-176,-15,-118.4458,6,4,0,14,35,17,0.0,1,3,2,3,772,31,30,415
19,4,425,20000258,34.0443,0,0,-118.2698,6,4,0,14,4,0,1.0,1,4,4,1,772,31,30,416
35,3,436,20000258,33.8523,39,192,-118.2308,5,4,0,14,2,19,1.0,1,4,2,3,772,31,30,417
35,3,439,20000258,33.8633,153,181,-118.1168,4,4,0,14,16,23,,1,1,2,3,772,31,30,418
42,1,470,20000258,34.0443,0,0,-118.2698,1,4,0,14,24,0,1.0,1,4,4,1,772,31,30,419
39,3,480,20000258,34.0273,60,17,-118.2098,0,4,0,14,38,6,1.0,1,4,7,1,772,31,30,420
35,3,4,20000267,33.9283,150,116,-118.1198,11,1,0,14,41,18,1.0,1,1,2,3,281,3,8,421
35,3,10,20000267,33.8843,102,160,-118.1678,10,1,0,14,54,18,0.0,1,1,2,3,281,3,8,422
29,5,44,20000267,34.0443,0,0,-118.2698,7,1,0,14,27,0,0.0,1,4,4,1,281,3,8,423
35,3,73,20000267,33.8773,-4,167,-118.2738,4,1,0,14,37,16,1.0,1,4,2,3,281,3,8,424
35,3,78,20000267,34.0653,-168,-21,-118.4378,3,1,0,14,38,16,0.0,1,3,2,3,281,3,8,425
35,3,81,20000267,33.9953,1,49,-118.2688,3,1,0,14,10,4,0.0,1,4,7,1,281,3,8,426
35,3,92,20000267,34.0443,144,0,-118.1258,2,1,0,14,6,14,1.0,1,5,2,4,281,3,8,427
35,3,106,20000267,34.0443,-147,0,-118.4168,0,1,0,14,0,14,,1,3,2,4,281,3,8,428
35,3,117,20000267,33.9833,-31,61,-118.3008,10,2,0,14,5,6,0.0,1,4,7,1,281,3,8,429
19,4,125,20000267,34.0443,0,0,-118.2698,9,2,0,14,0,0,1.0,1,4,4,1,281,3,8,430
28,3,134,20000267,34.0403,180,4,-118.0898,7,2,0,14,57,18,1.0,1,5,2,3,281,3,8,431
35,3,145,20000267,34.0443,159,0,-118.1108,6,2,0,14,2,15,0.0,1,5,2,4,281,3,8,432
7,4,194,20000267,34.0443,0,0,-118.2698,1,2,0,14,14,0,0.0,1,4,4,1,281,3,8,433
28,3,201,20000267,33.9783,-60,66,-118.3298,0,2,0,14,33,8,,1,3,7,4,281,3,8,434
19,4,203,20000267,34.0233,-18,21,-118.2878,0,2,0,14,7,2,0.0,1,4,4,1,281,3,8,435
27,4,217,20000267,34.0443,0,0,-118.2698,11,3,0,14,40,0,1.0,1,4,4,1,281,3,8,436
35,3,220,20000267,34.0483,231,-4,-118.0388,10,3,0,14,59,23,1.0,2,5,1,5,281,3,8,437
35,3,249,20000267,34.0233,-39,21,-118.3088,8,3,0,14,28,4,0.0,1,4,7,1,281,3,8,438
19,4,250,20000267,34.0443,0,0,-118.2698,8,3,0,14,25,0,,1,4,4,1,281,3,8,439
35,3,267,20000267,33.8163,96,228,-118.1738,6,3,0,14,37,24,,2,1,5,5,281,3,8,440
35,3,307,20000267,33.9053,96,139,-118.1738,3,3,0,14,31,16,1.0,1,1,2,3,281,3,8,441
35,3,315,20000267,33.8773,-60,167,-118.3298,2,3,0,14,34,17,0.0,1,6,2,3,281,3,8,442
35,3,334,20000267,34.0483,-231,-4,-118.5008,0,3,0,14,29,23,1.0,2,3,6,5,281,3,8,443
39,3,382,20000267,33.9663,1,78,-118.2688,7,4,0,14,35,7,1.0,1,4,7,1,281,3,8,444
35,3,399,20000267,34.0403,-231,4,-118.5008,5,4,0,14,55,23,0.0,2,3,6,5,281,3,8,445
35,3,418,20000267,34.0653,-225,-21,-118.4948,3,4,0,14,42,22,0.0,2,3,6,5,281,3,8,446
35,3,434,20000267,33.9663,-73,78,-118.3428,2,4,0,14,9,10,1.0,1,3,7,4,281,3,8,447
35,3,445,20000267,33.8883,-60,156,-118.3298,1,4,0,14,5,16,0.0,1,6,2,3,281,3,8,448
35,3,455,20000267,34.0403,-189,4,-118.4588,0,4,0,14,22,18,0.0,1,3,2,3,281,3,8,449
35,3,466,20000267,33.7933,30,251,-118.2398,0,4,0,14,0,25,0.0,2,4,5,5,281,3,8,450
35,3,494,20000267,34.0483,-147,-4,-118.4168,2,5,0,14,26,14,1.0,1,3,2,4,281,3,8,451
42,1,496,20000267,34.0443,0,0,-118.2698,2,5,0,14,10,0,1.0,1,4,4,1,281,3,8,452
35,3,506,20000267,34.0443,-153,0,-118.4228,1,5,0,14,18,15,1.0,1,3,2,4,281,3,8,453
35,3,515,20000267,34.0333,108,11,-118.1618,0,5,0,14,34,10,1.0,1,5,2,4,281,3,8,454
35,3,529,20000267,33.7263,-96,318,-118.3658,0,5,0,14,0,33,0.0,2,4,5,5,281,3,8,455
35,3,2,20000280,33.9113,-86,133,-118.3558,11,1,0,14,43,15,,1,3,2,4,1515,49,17,456
35,3,32,20000280,33.9893,26,55,-118.2438,8,1,0,14,27,6,1.0,1,4,7,1,1515,49,17,457
35,3,41,20000280,33.9453,172,99,-118.0978,7,1,0,14,19,19,0.0,1,5,2,3,1515,49,17,458
35,3,55,20000280,34.0103,60,34,-118.2098,6,1,0,14,24,6,,1,4,7,1,1515,49,17,459
35,3,89,20000280,33.8693,11,175,-118.2588,3,1,0,14,5,17,0.0,1,4,2,3,1515,49,17,460
35,3,96,20000280,33.8693,75,175,-118.1948,1,1,0,14,51,19,1.0,1,1,2,3,1515,49,17,461
35,3,114,20000280,33.9763,-50,68,-118.3198,0,1,0,14,11,8,1.0,1,3,7,4,1515,49,17,462
35,3,126,20000280,34.0463,186,-2,-118.0838,11,2,0,14,24,18,0.0,1,5,2,3,1515,49,17,463
42,1,139,20000280,34.0443,0,0,-118.2698,9,2,0,14,29,0,1.0,1,4,4,1,1515,49,17,464
19,4,202,20000280,34.0443,0,0,-118.2698,3,2,0,14,0,0,1.0,1,4,4,1,1515,49,17,465
35,3,208,20000280,33.9283,159,116,-118.1108,2,2,0,14,30,19,0.0,1,1,2,3,1515,49,17,466
7,4,214,20000280,34.0443,0,0,-118.2698,2,2,0,14,2,0,1.0,1,4,4,1,1515,49,17,467
35,3,245,20000280,33.8523,60,192,-118.2098,11,3,0,14,34,20,0.0,1,4,2,3,1515,49,17,468
35,3,248,20000280,34.0313,-44,13,-118.3138,11,3,0,14,2,4,0.0,1,4,7,1,1515,49,17,469
35,3,252,20000280,34.0463,172,-2,-118.0978,10,3,0,14,46,17,0.0,1,5,2,3,1515,49,17,470
35,3,277,20000280,33.9113,102,133,-118.1678,8,3,0,14,32,16,1.0,1,1,2,3,1515,49,17,471
35,3,283,20000280,33.8733,117,171,-118.1528,7,3,0,14,35,20,,1,1,2,3,1515,49,17,472
35,3,286,20000280,33.9173,-23,127,-118.2928,7,3,0,14,27,12,1.0,1,4,7,4,1515,49,17,473
35,3,294,20000280,33.9003,123,144,-118.1468,6,3,0,14,16,18,0.0,1,1,2,3,1515,49,17,474
35,3,301,20000280,33.8353,138,209,-118.1318,5,3,0,14,33,25,0.0,2,1,5,5,1515,49,17,475
35,3,314,20000280,34.0273,-58,17,-118.3278,3,3,0,14,55,6,0.0,1,4,7,1,1515,49,17,476
35,3,374,20000280,33.8523,-71,192,-118.3408,11,4,0,14,47,20,0.0,1,6,2,3,1515,49,17,477
35,3,377,20000280,33.9723,-1,72,-118.2708,11,4,0,14,7,7,0.0,1,4,7,1,1515,49,17,478
35,3,468,20000280,34.0233,-145,21,-118.4148,2,4,0,14,9,14,0.0,1,3,2,4,1515,49,17,479
35,3,477,20000280,34.0403,-101,4,-118.3708,1,4,0,14,43,10,,1,3,2,4,1515,49,17,480
